Sales User,Bán tài khoản,
Salesforce,Lực lượng bán hàng,
Salutation,Sự chào,
Same Field is entered more than once,Trường Tương tự được nhập hơn một lần,
Sample,Mẫu,
Saturday,Thứ bảy,
Save,Lưu,
Save Anyway,Bảo vệ bằng mọi cách,
Save As,Lưu,
Save Filter,Lưu bộ lọc,
Save Report,Lưu lại báo cáo,
Save filters,Lưu bộ lọc,
Saved,Lưu,
Saving,Tiết kiệm,
Saving...,Tiết kiệm...,
Scan the QR Code and enter the resulting code displayed.,Quét mã QR và nhập mã kết quả được hiển thị.,
Schedule,Lập lịch quét,
Scheduled,Dự kiến,
Scheduled Job,Công việc theo lịch trình,
Scheduled Job Log,Nhật ký công việc theo lịch trình,
Scheduled Job Type,Loại công việc theo lịch trình,
Scheduled To Send,Lên lịch gửi,
Scheduled execution for script {0} has updated,Thực thi theo lịch trình cho tập lệnh {0} đã được cập nhật,
Scheduled to send,Lên lịch gửi,
Scheduler Event,Sự kiện của người lập lịch,
Scheduler Inactive,Bộ lập lịch không hoạt động,
Scheduler is inactive. Cannot import data.,Trình lập lịch biểu không hoạt động. Không thể nhập dữ liệu.,
Scope,Phạm vi,
Scopes,scopes,
Script,bản thảo,
Script Manager,Quản lý tập lệnh,
Script Report,Kịch bản Báo cáo,
Script Type,Loại kịch bản,
Script to attach to all web pages.,Script để đính kèm vào tất cả các trang web.,
Search,Tìm kiếm,
Search Fields,Tìm kiếm Fields,
Search Help,tìm kiếm sự trợ giúp,
Search Priorities,Ưu tiên tìm kiếm,
Search Results,kết quả tìm kiếm,
Search by filename or extension,Tìm kiếm theo tên tệp hoặc phần mở rộng,
Search field {0} is not valid,lĩnh vực tìm kiếm {0} là không hợp lệ,
Search for anything,Tìm kiếm bất cứ điều gì,
Search in a document type,Tìm kiếm trong một loại tài liệu,
Search results for,tìm kiếm kết quả cho,
Search...,Tìm kiếm...,
Searching ...,Đang tìm kiếm ...,
Section,Phần,
Section Break,Phần phá vỡ,
Section Heading,Mục Heading,
Security Settings,Security Settings,
See all past reports.,Xem tất cả các báo cáo trong quá khứ.,
See on Website,Xem trên Website,
See the document at {0},Xem tài liệu tại {0},
Seen,Đã xem,
Seen By,Nhìn thấy bởi,
Seen By Table,Nhìn thấy bằng Bảng,
Select,Chọn,
Select All,Chọn tất cả,
Select Attachments,Chọn File đính kèm,
Select Child Table,Chọn bảng con,
Select Column,Chọn Cột,
Select Columns,Select Columns,
Select Dashboard,Chọn Bảng điều khiển,
Select Date Range,Chọn phạm vi ngày,
Select DocType,Chọn DocType,
Select Doctype,Chọn loại tài liệu,
Select Document Type,Chọn kiểu tài liệu,
Select Document Type or Role to start.,Hãy chọn loại tài liệu hoặc Vai trò để bắt đầu.,
Select Document Types to set which User Permissions are used to limit access.,Chọn loại tài liệu để thiết lập tài khoản mà Quyền được sử dụng để hạn chế truy cập.,
Select Field,Chọn trường,
Select Field...,Chọn trường ...,
Select Fields,Chọn trường,
Select Fields To Insert,Chọn trường để chèn,
Select Fields To Update,Chọn các trường để cập nhật,
Select Filters,Chọn bộ lọc,
Select From Date,Chọn từ ngày,
Select Google Calendar to which event should be synced.,Chọn Lịch Google để đồng bộ hóa sự kiện.,
Select Google Contacts to which contact should be synced.,Chọn Danh bạ Google mà liên hệ sẽ được đồng bộ hóa.,
Select Group By...,Chọn nhóm theo ...,
Select Language,Chọn ngôn ngữ,
Select Mandatory,chọn Bắt buộc,
Select Module,Chọn module,
Select Print Format,Chọn In Định dạng,
Select Print Format to Edit,Chọn Format Print Edit,
Select Table Columns for {0},Select Table Cột cho {0},
Select Transaction,Chọn giao dịch,
Select a Brand Image first.,Chọn Nhãn hiệu Hình ảnh đầu tiên.,
Select a DocType to make a new format,Chọn một DOCTYPE để thực hiện một định dạng mới,
Select a group node first.,Chọn một nút nhóm đầu tiên.,
Select a valid Sender Field for creating documents from Email,Chọn Trường người gửi hợp lệ để tạo tài liệu từ Email,
Select a valid Subject field for creating documents from Email,Chọn trường Chủ đề hợp lệ để tạo tài liệu từ Email,
Select an existing format to edit or start a new format.,Chọn một định dạng có sẵn để chỉnh sửa hoặc bắt đầu một định dạng mới.,
Select an image of approx width 150px with a transparent background for best results.,Chọn một hình ảnh của khoảng chiều rộng 150px với nền trong suốt cho kết quả tốt nhất.,
Select atleast 1 record for printing,Chọn ít nhất 1 kỷ lục cho in ấn,
Select atleast 2 actions,Chọn ít nhất 2 hành động,
Select list item,Chọn mục danh sách,Description of a list view shortcut
Select multiple list items,Chọn nhiều mục danh sách,Description of a list view shortcut
Select or drag across time slots to create a new event.,Chọn hoặc kéo trên các khe thời gian để tạo ra một sự kiện mới.,
Select records for assignment,Chọn hồ sơ chuyển nhượng,
Select the label after which you want to insert new field.,Chọn nhãn sau đó bạn muốn chèn lĩnh vực mới.,
Select {0},Chọn {0},
Self approval is not allowed,Tự phê duyệt không được phép,
Send,Gửi,
Send After,Gởi Sau,
Send Alert On,Gửi báo Mở,
Send Email Alert,Gửi thông báo qua email,
Send Email Print Attachments as PDF (Recommended),Gửi Email In File đính kèm dưới dạng PDF (Recommended),
Send Email for Successful Backup,Gửi email để sao lưu thành công,
Send Email for Successful backup,Gửi email để sao lưu thành công,
Send Me A Copy of Outgoing Emails,Gửi cho tôi một bản sao của email gửi đi,
Send Notification To,Gửi thông báo cho,
Send Notification to,Gửi thông báo tới,
Send Notifications For Documents Followed By Me,Gửi thông báo cho các tài liệu do tôi theo dõi,
Send Notifications For Email Threads,Gửi thông báo cho chuỗi email,
Send Notifications To,Gửi thông báo để,
Send Now,Bây giờ gửi,
Send Print as PDF,Gửi In PDF,
Send Read Receipt,Gửi tin xác nhận đọc,
Send System Notification,Gửi thông báo hệ thống,
Send To All Assignees,Gửi cho tất cả người được giao,
Send Unsubscribe Link,Gửi Hủy đăng ký liên kết,
Send Welcome Email,Gửi Welcome Email,
Send alert if date matches this field's value,Gửi cảnh báo nếu ngày phù hợp với giá trị của lĩnh vực này,
Send alert if this field's value changes,Gửi cảnh báo nếu thay đổi giá trị của lĩnh vực này,
Send an email reminder in the morning,Gửi một email nhắc nhở trong buổi sáng,
Send days before or after the reference date,Gửi ngày trước hoặc sau ngày tham chiếu,
Send enquiries to this email address,Gửi yêu cầu đến địa chỉ email này,
Send me a copy,Nhớ gửi Bản sao,
Send only if there is any data,Chỉ gửi nếu có bất kỳ dữ liệu,
Send unsubscribe message in email,Gửi tin nhắn hủy bỏ đăng ký trong email,
Sender,Người gửi,
Sender Email,Email người gửi,
Sender Field should have Email in options,Trường Người gửi phải có Email trong các tùy chọn,
Sender Name,Tên người gửi,
Sendgrid,Sendgrid,
Sending,Gửi,
Sent,Đã gửi,
Sent Read Receipt,Gửi xác nhận đọc,
Sent or Received,Gửi hoặc nhận,
Sent/Received Email,Email đã gửi / nhận,
Separator,Dấu phân cách,
Sequence Id,Id trình tự,
Series List for this Transaction,Danh sách loạt cho các giao dịch này,
Series {0} already used in {1},Loạt {0} đã được sử dụng trong {1},
Server Action,Hành động máy chủ,
Server Error,Lỗi máy chủ,
Server IP,IP máy chủ,
Server Script,Tập lệnh máy chủ,
Service,Dịch vụ,
Session Default,Phiên mặc định,
Session Default Settings,Cài đặt mặc định phiên,
Session Defaults,Mặc định phiên,
Session Defaults Saved,Mặc định phiên đã lưu,
Session Expired,Phiên hết hạn,
Session Expiry must be in format {0},Thời hạn Phiên làm việc phải có dạng {0},
Set,Cài đặt,
Set Banner from Image,Đặt Banner từ hình ảnh,
Set Chart,Đặt biểu đồ,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","Đặt Tùy chọn Mặc định cho tất cả các biểu đồ trên Trang tổng quan này (Ví dụ: &quot;color&quot;: [&quot;# d1d8dd&quot;, &quot;# ff5858&quot;])",
Set Dynamic Filters,Đặt bộ lọc động,
Set Filters,Đặt bộ lọc,
Set Filters for {0},Đặt Bộ lọc cho {0},
Set New Password,Set Password mới,
Set Number of Backups,Đặt Số Backups,
Set Password,Đặt mật khẩu,
Set Permissions,đặt quyền,
Set Property After Alert,Đặt thuộc tính Sau khi Thông báo,
Set Quantity,Đặt Số lượng,
Set Role For,Đặt Vai trò Đối với,
Set User Permissions,Thiết lập Quyền tài,
Set Value,Thiết lập giá trị,
Set as Default,Set as Default,
Set as Default Theme,Đặt làm chủ đề mặc định,
Set non-standard precision for a Float or Currency field,Đặt độ chính xác phi tiêu chuẩn cho một lĩnh vực Float hoặc tệ,
Setting this Address Template as default as there is no other default,Địa chỉ thiết lập mẫu này như mặc định là không có mặc định khác,
Setting up Global Search documents.,Thiết lập tài liệu Tìm kiếm toàn cầu.,
Setting up your system,Thiết lập hệ thống của bạn,
Settings,Cài đặt,
Settings Dropdown,Cài đặt thả xuống,
Settings for Contact Us Page,Cài đặt cho Trang Liên hệ,
Settings for the About Us Page,Cài đặt cho các Giới thiệu Trang,
Setup,Cài đặt,
Setup > Customize Form,Cài đặt&gt; Tùy chỉnh biểu mẫu,
Setup > User,Cài đặt&gt; Người dùng,
Setup > User Permissions,Thiết lập&gt; Quyền người dùng,
Setup Auto Email,Cài đặt tự động Email,
Setup Complete,thiết lập hoàn thành,
Setup Wizard,Trình cài đặt,
Share,Chia sẻ,
Share With,Chia sẻ với,
Share this document with,Chia sẻ tài liệu này với,
Share {0} with,Chia sẻ {0} với,
Shared,Chia sẻ,
Shared with the following Users with Read access:{0},Được chia sẻ với những Người dùng sau có quyền truy cập Đọc: {0},
Shipping,Vận chuyển,
Shipping Address,Địa chỉ giao hàng,
Shop,Cửa hàng,
Short Name,Tên viết tắt,
Short keyboard patterns are easy to guess,các mẫu bàn phím ngắn rất dễ đoán,
Shortcuts,Phím tắt,
Show,Chỉ,
Show Attachments,Hiển thị tệp đính kèm,
Show Calendar,Hiển thị lịch,
Show Dashboard,Hiển thị bảng điều khiển,
Show Document,Hiển thị tài liệu,
Show Form Tour,Hiển thị Tham quan Biểu mẫu,
Show Full Error and Allow Reporting of Issues to the Developer,Xem lỗi đầy đủ và cho phép báo cáo vấn đề lên   nhà phát triển,
Show Full Form?,Hiển thị Mẫu đầy đủ?,
Show Keyboard Shortcuts,Hiển thị phím tắt,
Show Line Breaks after Sections,Hiện dòng Breaks sau mục,
Show More Activity,Hiển thị thêm hoạt động,
Show Percentage Stats,Hiển thị Thống kê Phần trăm,
Show Permissions,Hiện Quyền,
Show Preview Popup,Hiển thị xem trước Popup,
Show Report,Hiển thị báo cáo,
Show Section Headings,Hiện tiêu đề mục,
Show Sidebar,Hiện Sidebar,
Show Tags,Hiển thị thẻ,
Show Title,HIện tiêu đề,
Show Totals,Hiện Totals,
Show Traceback,Hiển thị Trac trở lại,
Show Warnings,Hiển thị cảnh báo,
Show Weekends,Hiển thị các ngày cuối tuần,
Show all Versions,Hiển thị tất cả các phiên bản,
Show as cc,Hiển thị như cc,
Show full form instead of a quick entry modal,Hiển thị biểu mẫu đầy đủ thay vì một phương thức nhập nhanh,
Show in Module Section,Hiện trong Module Mục,
Show in filter,Hiển thị trong bộ lọc,
Show more details,Hiển thị thêm thông tin chi tiết,
Show percentage difference according to this time interval,Hiển thị phần trăm chênh lệch theo khoảng thời gian này,
"Show title in browser window as ""Prefix - title""",Hiển thị tiêu đề trong cửa sổ trình duyệt như &quot;Prefix - title&quot;,
Showing only Numeric fields from Report,Chỉ hiển thị các trường Số liệu từ Báo cáo,
Showing only first {0} rows out of {1},Chỉ hiển thị các hàng {0} đầu tiên trong số {1},
Sidebar Items,Mục bên,
Sidebar Settings,Cài đặt sidebar,
Sidebar and Comments,sidebar và Bình luận,
Sign Up is disabled,Đăng ký bị vô hiệu hóa,
Sign up,Đăng ký,
Signature,Chữ ký,
Signup Disabled,Đăng ký bị vô hiệu hóa,
Signups have been disabled for this website.,Đăng ký đã bị vô hiệu hóa cho trang web này.,
